OCC_CODE,OCC_TITLE,TOT_EMP,A_MEDIAN,A_MEAN,YEAR
11-9120,Natural Sciences Managers,82570.0,144440.0,163610.0,2022
11-9121,Natural Sciences Managers,82570.0,144440.0,163610.0,2022
11-9130,Postmasters and Mail Superintendents,13460.0,82760.0,84190.0,2022
11-9131,Postmasters and Mail Superintendents,13460.0,82760.0,84190.0,2022
11-9140,"Property, Real Estate, and Community Association Managers",261120.0,60670.0,76110.0,2022
11-9141,"Property, Real Estate, and Community Association Managers",261120.0,60670.0,76110.0,2022
11-9150,Social and Community Service Managers,162880.0,74240.0,79310.0,2022
11-9151,Social and Community Service Managers,162880.0,74240.0,79310.0,2022
11-9160,Emergency Management Directors,11290.0,79180.0,88890.0,2022
11-9161,Emergency Management Directors,11290.0,79180.0,88890.0,2022
11-9170,Personal Service Managers,22520.0,62120.0,75250.0,2022
11-9171,Funeral Home Managers,13680.0,72110.0,84770.0,2022
11-9179,"Personal Service Managers, All Other",8840.0,56090.0,60510.0,2022
11-9190,Miscellaneous Managers,543290.0,128620.0,141190.0,2022
11-9199,"Managers, All Other",543290.0,128620.0,141190.0,2022
13-0000,Business and Financial Operations Occupations,9677720.0,76850.0,86080.0,2022
13-1000,Business Operations Specialists,6660810.0,76050.0,83280.0,2022
13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",13130.0,82530.0,120100.0,2022
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",13130.0,82530.0,120100.0,2022
13-1020,Buyers and Purchasing Agents,464880.0,67620.0,75140.0,2022
13-1020,Buyers and Purchasing Agents,464880.0,67620.0,75140.0,2022
13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",296700.0,72040.0,73320.0,2022
13-1031,"Claims Adjusters, Examiners, and Investigators",285270.0,72230.0,73380.0,2022
13-1032,"Insurance Appraisers, Auto Damage",11430.0,69380.0,71580.0,2022
13-1040,Compliance Officers,359640.0,71690.0,76980.0,2022
13-1041,Compliance Officers,359640.0,71690.0,76980.0,2022
13-1050,Cost Estimators,225310.0,71200.0,76740.0,2022
13-1051,Cost Estimators,225310.0,71200.0,76740.0,2022
13-1070,Human Resources Workers,898110.0,65000.0,74060.0,2022
13-1071,Human Resources Specialists,835360.0,64240.0,73080.0,2022
13-1074,Farm Labor Contractors,550.0,49330.0,54630.0,2022
13-1075,Labor Relations Specialists,62200.0,82010.0,87470.0,2022
13-1080,Logisticians and Project Management Specialists,1046880.0,88050.0,97660.0,2022
13-1081,Logisticians,202970.0,77520.0,81220.0,2022
13-1082,Project Management Specialists,843910.0,95370.0,101610.0,2022
13-1110,Management Analysts,808860.0,95290.0,104660.0,2022
13-1111,Management Analysts,808860.0,95290.0,104660.0,2022
13-1120,"Meeting, Convention, and Event Planners",112070.0,52560.0,58750.0,2022
13-1121,"Meeting, Convention, and Event Planners",112070.0,52560.0,58750.0,2022
13-1130,Fundraisers,94630.0,61190.0,66670.0,2022
13-1131,Fundraisers,94630.0,61190.0,66670.0,2022
13-1140,"Compensation, Benefits, and Job Analysis Specialists",93550.0,67780.0,75920.0,2022
13-1141,"Compensation, Benefits, and Job Analysis Specialists",93550.0,67780.0,75920.0,2022
13-1150,Training and Development Specialists,367180.0,63080.0,69870.0,2022
13-1151,Training and Development Specialists,367180.0,63080.0,69870.0,2022
13-1160,Market Research Analysts and Marketing Specialists,798620.0,68230.0,78880.0,2022
13-1161,Market Research Analysts and Marketing Specialists,798620.0,68230.0,78880.0,2022
13-1190,Miscellaneous Business Operations Specialists,1081230.0,75990.0,82670.0,2022
13-1199,"Business Operations Specialists, All Other",1081230.0,75990.0,82670.0,2022
13-2000,Financial Specialists,3016910.0,78180.0,92290.0,2022
13-2010,Accountants and Auditors,1402420.0,78000.0,86740.0,2022
13-2011,Accountants and Auditors,1402420.0,78000.0,86740.0,2022
13-2020,Property Appraisers and Assessors,59970.0,61560.0,80460.0,2022
13-2020,Property Appraisers and Assessors,59970.0,61560.0,80460.0,2022
13-2030,Budget Analysts,48430.0,82260.0,87680.0,2022
13-2031,Budget Analysts,48430.0,82260.0,87680.0,2022
13-2040,Credit Analysts,71960.0,78850.0,92180.0,2022
13-2041,Credit Analysts,71960.0,78850.0,92180.0,2022
13-2050,Financial Analysts and Advisors,736130.0,90680.0,116770.0,2022
13-2051,Financial and Investment Analysts,291370.0,95080.0,108790.0,2022
13-2052,Personal Financial Advisors,283060.0,95390.0,137740.0,2022
13-2053,Insurance Underwriters,105900.0,76230.0,82990.0,2022
13-2054,Financial Risk Specialists,55800.0,102120.0,116140.0,2022
13-2060,Financial Examiners,63370.0,82210.0,95610.0,2022
13-2061,Financial Examiners,63370.0,82210.0,95610.0,2022
13-2070,Credit Counselors and Loan Officers,374640.0,63650.0,81640.0,2022
13-2071,Credit Counselors,29090.0,47320.0,51650.0,2022
13-2072,Loan Officers,345550.0,65740.0,84160.0,2022
13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",132980.0,51830.0,59100.0,2022
13-2081,"Tax Examiners and Collectors, and Revenue Agents",50610.0,57950.0,64410.0,2022
13-2082,Tax Preparers,82370.0,48250.0,55840.0,2022
13-2090,Miscellaneous Financial Specialists,127020.0,73810.0,83580.0,2022
13-2099,"Financial Specialists, All Other",127020.0,73810.0,83580.0,2022
15-0000,Computer and Mathematical Occupations,5003910.0,100440.0,108130.0,2022
15-1200,Computer Occupations,4677500.0,100530.0,108100.0,2022
15-1210,Computer and Information Analysts,668900.0,104230.0,110550.0,2022
15-1211,Computer Systems Analysts,505210.0,102240.0,107530.0,2022
15-1212,Information Security Analysts,163690.0,112000.0,119860.0,2022
15-1220,Computer and Information Research Scientists,33780.0,136620.0,155880.0,2022
15-1221,Computer and Information Research Scientists,33780.0,136620.0,155880.0,2022
15-1230,Computer Support Specialists,865750.0,59660.0,64410.0,2022
15-1231,Computer Network Support Specialists,168920.0,68050.0,76060.0,2022
15-1232,Computer User Support Specialists,696830.0,57890.0,61580.0,2022
15-1240,Database and Network Administrators and Architects,642840.0,103270.0,110400.0,2022
15-1241,Computer Network Architects,173920.0,126900.0,129490.0,2022
15-1242,Database Administrators,80520.0,99890.0,102530.0,2022
15-1243,Database Architects,62470.0,134870.0,136540.0,2022
15-1244,Network and Computer Systems Administrators,325930.0,90520.0,97160.0,2022
15-1250,"Software and Web Developers, Programmers, and Testers",2049920.0,114190.0,124940.0,2022
15-1251,Computer Programmers,132740.0,97800.0,102790.0,2022
15-1252,Software Developers,1534790.0,127260.0,132930.0,2022
15-1253,Software Quality Assurance Analysts and Testers,196420.0,99620.0,105750.0,2022
15-1254,Web Developers,88620.0,78580.0,87580.0,2022
15-1255,Web and Digital Interface Designers,97350.0,83240.0,101740.0,2022
15-1290,Miscellaneous Computer Occupations,416320.0,98740.0,104660.0,2022
15-1299,"Computer Occupations, All Other",416320.0,98740.0,104660.0,2022
15-2000,Mathematical Science Occupations,326400.0,99590.0,108620.0,2022
15-2010,Actuaries,25010.0,113990.0,127580.0,2022
15-2011,Actuaries,25010.0,113990.0,127580.0,2022
15-2020,Mathematicians,2070.0,112110.0,113860.0,2022
15-2021,Mathematicians,2070.0,112110.0,113860.0,2022
15-2030,Operations Research Analysts,105080.0,85720.0,95820.0,2022
15-2031,Operations Research Analysts,105080.0,85720.0,95820.0,2022
15-2040,Statisticians,30780.0,98920.0,105510.0,2022
15-2041,Statisticians,30780.0,98920.0,105510.0,2022
15-2050,Data Scientists,159630.0,103500.0,115240.0,2022
15-2051,Data Scientists,159630.0,103500.0,115240.0,2022
15-2090,Miscellaneous Mathematical Science Occupations,3840.0,71700.0,82160.0,2022
15-2099,"Mathematical Science Occupations, All Other",3840.0,71700.0,82160.0,2022
17-0000,Architecture and Engineering Occupations,2481170.0,83700.0,94670.0,2022
17-1000,"Architects, Surveyors, and Cartographers",186640.0,79000.0,86670.0,2022
17-1010,"Architects, Except Naval",125610.0,81640.0,93810.0,2022
17-1011,"Architects, Except Landscape and Naval",107490.0,82840.0,96510.0,2022
17-1012,Landscape Architects,18120.0,73210.0,77820.0,2022
17-1020,"Surveyors, Cartographers, and Photogrammetrists",61030.0,64710.0,71980.0,2022
17-1021,Cartographers and Photogrammetrists,13270.0,71890.0,75300.0,2022
17-1022,Surveyors,47770.0,63080.0,71060.0,2022
17-2000,Engineers,1659230.0,100030.0,107170.0,2022
17-2010,Aerospace Engineers,61580.0,126880.0,127090.0,2022
17-2011,Aerospace Engineers,61580.0,126880.0,127090.0,2022
17-2020,Agricultural Engineers,1500.0,83260.0,90710.0,2022
17-2021,Agricultural Engineers,1500.0,83260.0,90710.0,2022
17-2030,Bioengineers and Biomedical Engineers,19210.0,99550.0,108060.0,2022
17-2031,Bioengineers and Biomedical Engineers,19210.0,99550.0,108060.0,2022
17-2040,Chemical Engineers,20380.0,106260.0,117820.0,2022
17-2041,Chemical Engineers,20380.0,106260.0,117820.0,2022
17-2050,Civil Engineers,307570.0,89940.0,97380.0,2022
17-2051,Civil Engineers,307570.0,89940.0,97380.0,2022
17-2060,Computer Hardware Engineers,74640.0,132360.0,140830.0,2022
17-2061,Computer Hardware Engineers,74640.0,132360.0,140830.0,2022
17-2070,Electrical and Electronics Engineers,288860.0,104610.0,115680.0,2022
17-2071,Electrical Engineers,182210.0,103320.0,114050.0,2022
17-2072,"Electronics Engineers, Except Computer",106640.0,108170.0,118460.0,2022
17-2080,Environmental Engineers,45440.0,96530.0,101670.0,2022
17-2081,Environmental Engineers,45440.0,96530.0,101670.0,2022
17-2110,"Industrial Engineers, Including Health and Safety",342920.0,96590.0,98880.0,2022
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",21520.0,100660.0,103570.0,2022
17-2112,Industrial Engineers,321400.0,96350.0,98560.0,2022
17-2120,Marine Engineers and Naval Architects,7450.0,96910.0,105560.0,2022
17-2121,Marine Engineers and Naval Architects,7450.0,96910.0,105560.0,2022
17-2130,Materials Engineers,21510.0,100140.0,105420.0,2022
17-2131,Materials Engineers,21510.0,100140.0,105420.0,2022
17-2140,Mechanical Engineers,277560.0,96310.0,100820.0,2022
17-2141,Mechanical Engineers,277560.0,96310.0,100820.0,2022
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",7390.0,97490.0,101290.0,2022
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",7390.0,97490.0,101290.0,2022
17-2160,Nuclear Engineers,12250.0,122480.0,124540.0,2022
17-2161,Nuclear Engineers,12250.0,122480.0,124540.0,2022
17-2170,Petroleum Engineers,20540.0,131800.0,142800.0,2022
17-2171,Petroleum Engineers,20540.0,131800.0,142800.0,2022
17-2190,Miscellaneous Engineers,150420.0,104600.0,111280.0,2022
17-2199,"Engineers, All Other",150420.0,104600.0,111280.0,2022
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",635300.0,61090.0,64370.0,2022
17-3010,Drafters,192410.0,60400.0,63300.0,2022
17-3011,Architectural and Civil Drafters,105960.0,59820.0,61660.0,2022
17-3012,Electrical and Electronics Drafters,20930.0,64240.0,68640.0,2022
17-3013,Mechanical Drafters,47540.0,61310.0,65700.0,2022
17-3019,"Drafters, All Other",17980.0,57640.0,60370.0,2022
17-3020,"Engineering Technologists and Technicians, Except Drafters",386310.0,62530.0,66780.0,2022
17-3021,Aerospace Engineering and Operations Technologists and Technicians,9750.0,74410.0,77060.0,2022
17-3022,Civil Engineering Technologists and Technicians,62350.0,59630.0,61480.0,2022
17-3023,Electrical and Electronic Engineering Technologists and Technicians,99050.0,66390.0,70810.0,2022
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,14540.0,60570.0,65920.0,2022
17-3025,Environmental Engineering Technologists and Technicians,13400.0,50980.0,58020.0,2022
17-3026,Industrial Engineering Technologists and Technicians,66560.0,61210.0,63470.0,2022
17-3027,Mechanical Engineering Technologists and Technicians,39610.0,61990.0,64530.0,2022
17-3028,Calibration Technologists and Technicians,10790.0,62050.0,67200.0,2022
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",70250.0,65520.0,70550.0,2022
17-3030,Surveying and Mapping Technicians,56580.0,47180.0,51570.0,2022
17-3031,Surveying and Mapping Technicians,56580.0,47180.0,51570.0,2022
19-0000,"Life, Physical, and Social Science Occupations",1314360.0,74330.0,83640.0,2022
19-1000,Life Scientists,318780.0,83060.0,96840.0,2022
19-1010,Agricultural and Food Scientists,33250.0,74940.0,81250.0,2022
19-1011,Animal Scientists,2520.0,69390.0,85870.0,2022
19-1012,Food Scientists and Technologists,14720.0,79860.0,85730.0,2022
19-1013,Soil and Plant Scientists,16010.0,65730.0,76410.0,2022
19-1020,Biological Scientists,124910.0,86000.0,96460.0,2022
19-1021,Biochemists and Biophysicists,32500.0,103810.0,114740.0,2022
19-1022,Microbiologists,19710.0,81990.0,88950.0,2022
19-1023,Zoologists and Wildlife Biologists,17410.0,67430.0,72610.0,2022
19-1029,"Biological Scientists, All Other",55300.0,87300.0,95920.0,2022
19-1030,Conservation Scientists and Foresters,32320.0,64420.0,69310.0,2022
19-1031,Conservation Scientists,22880.0,64460.0,69810.0,2022
19-1032,Foresters,9430.0,64220.0,68090.0,2022
19-1040,Medical Scientists,119980.0,97210.0,108720.0,2022
19-1041,Epidemiologists,9430.0,78520.0,85880.0,2022
19-1042,"Medical Scientists, Except Epidemiologists",110550.0,99930.0,110670.0,2022
19-1090,Miscellaneous Life Scientists,8320.0,83930.0,100370.0,2022
19-1099,"Life Scientists, All Other",8320.0,83930.0,100370.0,2022
19-2000,Physical Scientists,251060.0,83760.0,97570.0,2022
19-2010,Astronomers and Physicists,21000.0,139220.0,147800.0,2022
19-2011,Astronomers,2160.0,128330.0,127460.0,2022
19-2012,Physicists,18840.0,142850.0,150130.0,2022
19-2020,Atmospheric and Space Scientists,9900.0,83780.0,93610.0,2022
19-2021,Atmospheric and Space Scientists,9900.0,83780.0,93610.0,2022
19-2030,Chemists and Materials Scientists,91570.0,81810.0,92210.0,2022
19-2031,Chemists,83940.0,80670.0,90530.0,2022
19-2032,Materials Scientists,7620.0,104380.0,110690.0,2022
19-2040,Environmental Scientists and Geoscientists,108780.0,78730.0,89350.0,2022
19-2041,"Environmental Scientists and Specialists, Including Health",77270.0,76480.0,83820.0,2022
19-2042,"Geoscientists, Except Hydrologists and Geographers",25230.0,87480.0,104560.0,2022
19-2043,Hydrologists,6270.0,85990.0,96300.0,2022
19-2090,Miscellaneous Physical Scientists,19820.0,107970.0,116230.0,2022
19-2099,"Physical Scientists, All Other",19820.0,107970.0,116230.0,2022
19-3000,Social Scientists and Related Workers,256110.0,84000.0,94560.0,2022
19-3010,Economists,16370.0,113940.0,128180.0,2022
19-3011,Economists,16370.0,113940.0,128180.0,2022
19-3020,Survey Researchers,7880.0,60410.0,66440.0,2022
19-3022,Survey Researchers,7880.0,60410.0,66440.0,2022
19-3030,Psychologists,138310.0,85330.0,96190.0,2022
19-3032,Industrial-Organizational Psychologists,1280.0,139280.0,144610.0,2022
19-3033,Clinical and Counseling Psychologists,62880.0,90130.0,102740.0,2022
19-3034,School Psychologists,60250.0,81500.0,87550.0,2022
19-3039,"Psychologists, All Other",13900.0,106420.0,99560.0,2022
19-3040,Sociologists,2980.0,98590.0,101310.0,2022
19-3041,Sociologists,2980.0,98590.0,101310.0,2022
19-3050,Urban and Regional Planners,39880.0,79540.0,82420.0,2022
19-3051,Urban and Regional Planners,39880.0,79540.0,82420.0,2022
19-3090,Miscellaneous Social Scientists and Related Workers,50690.0,86070.0,92800.0,2022
19-3091,Anthropologists and Archeologists,7350.0,63940.0,68310.0,2022
19-3092,Geographers,1360.0,88900.0,88960.0,2022
19-3093,Historians,3120.0,64540.0,72900.0,2022
19-3094,Political Scientists,5660.0,128020.0,126140.0,2022
19-3099,"Social Scientists and Related Workers, All Other",33210.0,88900.0,94560.0,2022
19-4000,"Life, Physical, and Social Science Technicians",355310.0,49790.0,55900.0,2022
19-4010,Agricultural and Food Science Technicians,27490.0,46140.0,48610.0,2022
19-4012,Agricultural Technicians,13140.0,41760.0,45640.0,2022
19-4013,Food Science Technicians,14350.0,47860.0,51320.0,2022
19-4020,Biological Technicians,73710.0,49650.0,53560.0,2022
19-4021,Biological Technicians,73710.0,49650.0,53560.0,2022
19-4030,Chemical Technicians,56030.0,50840.0,56180.0,2022
19-4031,Chemical Technicians,56030.0,50840.0,56180.0,2022
19-4040,Environmental Science and Geoscience Technicians,46010.0,48640.0,56140.0,2022
19-4042,"Environmental Science and Protection Technicians, Including Health",33920.0,48380.0,53970.0,2022
19-4043,"Geological Technicians, Except Hydrologic Technicians",9170.0,48490.0,60810.0,2022
19-4044,Hydrologic Technicians,2920.0,58360.0,66640.0,2022
19-4050,Nuclear Technicians,5880.0,100420.0,97040.0,2022
19-4051,Nuclear Technicians,5880.0,100420.0,97040.0,2022
19-4060,Social Science Research Assistants,28720.0,50470.0,57760.0,2022
19-4061,Social Science Research Assistants,28720.0,50470.0,57760.0,2022
19-4070,Forest and Conservation Technicians,29120.0,41520.0,45000.0,2022
19-4071,Forest and Conservation Technicians,29120.0,41520.0,45000.0,2022
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",88360.0,53370.0,60070.0,2022
19-4092,Forensic Science Technicians,17590.0,63740.0,69260.0,2022
19-4099,"Life, Physical, and Social Science Technicians, All Other",70770.0,50290.0,57790.0,2022
19-5000,Occupational Health and Safety Specialists and Technicians,133100.0,75240.0,78750.0,2022
19-5010,Occupational Health and Safety Specialists and Technicians,133100.0,75240.0,78750.0,2022
19-5011,Occupational Health and Safety Specialists,109430.0,78570.0,82110.0,2022
19-5012,Occupational Health and Safety Technicians,23670.0,57970.0,63230.0,2022
21-0000,Community and Social Service Occupations,2313620.0,49380.0,55760.0,2022
21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",2225730.0,49330.0,55660.0,2022
21-1010,Counselors,834740.0,51180.0,58400.0,2022
21-1012,"Educational, Guidance, and Career Counselors and Advisors",308000.0,60140.0,64200.0,2022
21-1013,Marriage and Family Therapists,62080.0,56570.0,63300.0,2022
21-1015,Rehabilitation Counselors,82420.0,39990.0,46020.0,2022
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",344970.0,49710.0,56230.0,2022
